VAL,2016-01-01T0:00:00Z,0,0x000400C0
VAL,2016-01-01T0:00:42Z,144.5117592,0x000400C0
VAL,2016-01-01T0:01:24Z,276.6885718,0x000400C0
VAL,2016-01-01T0:02:06Z,385.2483529,0x000400C0
VAL,2016-01-01T0:02:48Z,460.9248733,0x000400C0
VAL,2016-01-01T0:03:30Z,497.2586874,0x000400C0
VAL,2016-01-01T0:04:12Z,491.1484859,0x000400C0
VAL,2016-01-01T0:04:54Z,443.1158113,0x000400C0
VAL,2016-01-01T0:05:36Z,357.2605408,0x000400C0
VAL,2016-01-01T0:06:18Z,240.9109374,0x000400C0
VAL,2016-01-01T0:07:00Z,103.9981385,0x000400C0
VAL,2016-01-01T0:07:42Z,-41.79152611,0x000400C0
VAL,2016-01-01T0:08:24Z,-184.014033,0x000400C0
VAL,2016-01-01T0:09:06Z,-310.5298369,0x000400C0
VAL,2016-01-01T0:09:48Z,-410.5400542,0x000400C0
VAL,2016-01-01T0:10:30Z,-475.5082121,0x000400C0
VAL,2016-01-01T0:11:12Z,-499.8888881,0x000400C0
VAL,2016-01-01T0:11:54Z,-481.6010452,0x000400C0
VAL,2016-01-01T0:12:36Z,-422.2056605,0x000400C0
VAL,2016-01-01T0:13:18Z,-326.7724869,0x000400C0
VAL,2016-01-01T0:14:00Z,-203.4473189,0x000400C0
VAL,2016-01-01T0:14:42Z,-62.75670028,0x000400C0
VAL,2016-01-01T0:15:24Z,83.3819372,0x000400C0
VAL,2016-01-01T0:16:06Z,222.3115036,0x000400C0
VAL,2016-01-01T0:16:48Z,342.2654479,0x000400C0
VAL,2016-01-01T0:17:30Z,433.0049806,0x000400C0
VAL,2016-01-01T0:18:12Z,486.7849375,0x000400C0
VAL,2016-01-01T0:18:54Z,499.0148763,0x000400C0
VAL,2016-01-01T0:19:36Z,468.6508982,0x000400C0
VAL,2016-01-01T0:20:18Z,398.2847513,0x000400C0
VAL,2016-01-01T0:21:00Z,293.9226087,0x000400C0
VAL,2016-01-01T0:21:42Z,164.4724061,0x000400C0
VAL,2016-01-01T0:22:24Z,20.98349579,0x000400C0
VAL,2016-01-01T0:23:06Z,-124.2964819,0x000400C0
VAL,2016-01-01T0:23:48Z,-258.9670083,0x000400C0
VAL,2016-01-01T0:24:30Z,-371.5331452,0x000400C0
VAL,2016-01-01T0:25:12Z,-452.3866967,0x000400C0
VAL,2016-01-01T0:25:54Z,-494.6263265,0x000400C0
VAL,2016-01-01T0:26:36Z,-494.6466286,0x000400C0
VAL,2016-01-01T0:27:18Z,-452.44587,0x000400C0
VAL,2016-01-01T0:28:00Z,-371.626139,0x000400C0
VAL,2016-01-01T0:28:42Z,-259.085885,0x000400C0
VAL,2016-01-01T0:29:24Z,-124.4310946,0x000400C0
VAL,2016-01-01T0:30:06Z,20.93720972,0x000400C0
VAL,2016-01-01T0:30:48Z,164.4286567,0x000400C0
VAL,2016-01-01T0:31:30Z,293.8851303,0x000400C0
VAL,2016-01-01T0:32:12Z,398.2567429,0x000400C0
VAL,2016-01-01T0:32:54Z,468.6347505,0x000400C0
VAL,2016-01-01T0:33:36Z,499.0119675,0x000400C0
VAL,2016-01-01T0:34:18Z,486.7955159,0x000400C0
VAL,2016-01-01T0:35:00Z,433.0281433,0x000400C0
VAL,2016-01-01T0:35:42Z,342.2992179,0x000400C0
VAL,2016-01-01T0:36:24Z,222.3529984,0x000400C0
VAL,2016-01-01T0:37:06Z,83.42761491,0x000400C0
VAL,2016-01-01T0:37:48Z,-62.61881654,0x000400C0
VAL,2016-01-01T0:38:30Z,-203.3203559,0x000400C0
VAL,2016-01-01T0:39:12Z,-326.6672817,0x000400C0
VAL,2016-01-01T0:39:54Z,-422.1311931,0x000400C0
VAL,2016-01-01T0:40:36Z,-481.5636717,0x000400C0
VAL,2016-01-01T0:41:18Z,-499.8917986,0x000400C0
VAL,2016-01-01T0:42:00Z,-475.5511581,0x000400C0
VAL,2016-01-01T0:42:42Z,-410.6193701,0x000400C0
VAL,2016-01-01T0:43:24Z,-310.6387526,0x000400C0
VAL,2016-01-01T0:44:06Z,-184.1432519,0x000400C0
VAL,2016-01-01T0:44:48Z,-41.93001856,0x000400C0
VAL,2016-01-01T0:45:30Z,103.9528244,0x000400C0
VAL,2016-01-01T0:46:12Z,240.8703416,0x000400C0
VAL,2016-01-01T0:46:54Z,357.2281284,0x000400C0
VAL,2016-01-01T0:47:36Z,443.0943489,0x000400C0
VAL,2016-01-01T0:48:18Z,491.1398054,0x000400C0
VAL,2016-01-01T0:49:00Z,497.2635297,0x000400C0
VAL,2016-01-01T0:49:42Z,460.9428252,0x000400C0
VAL,2016-01-01T0:50:24Z,385.277882,0x000400C0
VAL,2016-01-01T0:51:06Z,276.7271576,0x000400C0
VAL,2016-01-01T0:51:48Z,144.5561082,0x000400C0
VAL,2016-01-01T0:52:30Z,0.046326795,0x000400C0
VAL,2016-01-01T0:53:12Z,-144.4674089,0x000400C0
VAL,2016-01-01T0:53:54Z,-276.6499836,0x000400C0
VAL,2016-01-01T0:54:36Z,-385.2188205,0x000400C0
VAL,2016-01-01T0:55:18Z,-460.9069175,0x000400C0
VAL,2016-01-01T0:56:00Z,-497.2538408,0x000400C0
VAL,2016-01-01T0:56:42Z,-491.1571622,0x000400C0
VAL,2016-01-01T0:57:24Z,-443.1372699,0x000400C0
VAL,2016-01-01T0:58:06Z,-357.2929501,0x000400C0
VAL,2016-01-01T0:58:48Z,-240.9515311,0x000400C0
VAL,2016-01-01T0:59:30Z,-104.0434517,0x000400C0
VAL,2016-01-01T1:00:12Z,41.83769062,0x000400C0
VAL,2016-01-01T1:00:54Z,184.0571075,0x000400C0
VAL,2016-01-01T1:01:36Z,310.5661448,0x000400C0
VAL,2016-01-01T1:02:18Z,410.5664963,0x000400C0
VAL,2016-01-01T1:03:00Z,475.5225315,0x000400C0
VAL,2016-01-01T1:03:42Z,499.8898626,0x000400C0
VAL,2016-01-01T1:04:24Z,481.5885915,0x000400C0
VAL,2016-01-01T1:05:06Z,422.1808416,0x000400C0
VAL,2016-01-01T1:05:48Z,326.7374213,0x000400C0
VAL,2016-01-01T1:06:30Z,203.4049996,0x000400C0
VAL,2016-01-01T1:07:12Z,62.71073957,0x000400C0
VAL,2016-01-01T1:07:54Z,-83.33625876,0x000400C0
VAL,2016-01-01T1:08:36Z,-222.2700069,0x000400C0
VAL,2016-01-01T1:09:18Z,-342.2316749,0x000400C0
VAL,2016-01-01T1:10:00Z,-432.9818141,0x000400C0
VAL,2016-01-01T1:10:42Z,-486.7743548,0x000400C0
VAL,2016-01-01T1:11:24Z,-499.0177808,0x000400C0
VAL,2016-01-01T1:12:06Z,-468.667042,0x000400C0
VAL,2016-01-01T1:12:48Z,-398.3127563,0x000400C0
VAL,2016-01-01T1:13:30Z,-293.9600846,0x000400C0
VAL,2016-01-01T1:14:12Z,-164.516154,0x000400C0
VAL,2016-01-01T1:14:54Z,-21.02978168,0x000400C0
VAL,2016-01-01T1:15:36Z,124.3413539,0x000400C0
VAL,2016-01-01T1:16:18Z,259.0066361,0x000400C0
VAL,2016-01-01T1:17:00Z,371.5641463,0x000400C0
VAL,2016-01-01T1:17:42Z,452.406425,0x000400C0
VAL,2016-01-01T1:18:24Z,494.6330981,0x000400C0
VAL,2016-01-01T1:19:06Z,494.6398654,0x000400C0
VAL,2016-01-01T1:19:48Z,452.4261494,0x000400C0
VAL,2016-01-01T1:20:30Z,371.5951442,0x000400C0
VAL,2016-01-01T1:21:12Z,259.0462617,0x000400C0
VAL,2016-01-01T1:21:54Z,124.3862248,0x000400C0
VAL,2016-01-01T1:22:36Z,-20.89092347,0x000400C0
VAL,2016-01-01T1:23:18Z,-164.3849059,0x000400C0
VAL,2016-01-01T1:24:00Z,-293.8476493,0x000400C0
VAL,2016-01-01T1:24:42Z,-398.228731,0x000400C0
VAL,2016-01-01T1:25:24Z,-468.6185987,0x000400C0
VAL,2016-01-01T1:26:06Z,-499.0090544,0x000400C0
VAL,2016-01-01T1:26:48Z,-486.8060902,0x000400C0
VAL,2016-01-01T1:27:30Z,-433.0513024,0x000400C0
VAL,2016-01-01T1:28:12Z,-342.332985,0x000400C0
VAL,2016-01-01T1:28:54Z,-222.3944912,0x000400C0
VAL,2016-01-01T1:29:36Z,-83.47329191,0x000400C0
VAL,2016-01-01T1:30:18Z,62.66477832,0x000400C0
VAL,2016-01-01T1:31:00Z,203.3626786,0x000400C0
VAL,2016-01-01T1:31:42Z,326.7023529,0x000400C0
VAL,2016-01-01T1:32:24Z,422.1560192,0x000400C0
VAL,2016-01-01T1:33:06Z,481.5761337,0x000400C0
VAL,2016-01-01T1:33:48Z,499.8908328,0x000400C0
VAL,2016-01-01T1:34:30Z,475.5368469,0x000400C0
VAL,2016-01-01T1:35:12Z,410.592935,0x000400C0
VAL,2016-01-01T1:35:54Z,310.60245,0x000400C0
VAL,2016-01-01T1:36:36Z,184.1001805,0x000400C0
VAL,2016-01-01T1:37:18Z,41.88385477,0x000400C0
VAL,2016-01-01T1:38:00Z,-103.9075095,0x000400C0
VAL,2016-01-01T1:38:42Z,-240.8297437,0x000400C0
VAL,2016-01-01T1:39:24Z,-357.1957129,0x000400C0
VAL,2016-01-01T1:40:06Z,-443.0728826,0x000400C0
VAL,2016-01-01T1:40:48Z,-491.1311207,0x000400C0
VAL,2016-01-01T1:41:30Z,-497.2683678,0x000400C0
VAL,2016-01-01T1:42:12Z,-460.9607731,0x000400C0
VAL,2016-01-01T1:42:54Z,-385.3074078,0x000400C0
VAL,2016-01-01T1:43:36Z,-276.765741,0x000400C0
VAL,2016-01-01T1:44:18Z,-144.600456,0x000400C0
VAL,2016-01-01T1:45:00Z,0,0x000400C0
VAL,2016-01-01T1:45:42Z,144.5117592,0x000400C0
VAL,2016-01-01T1:46:24Z,276.6885718,0x000400C0
VAL,2016-01-01T1:47:06Z,385.2483529,0x000400C0
VAL,2016-01-01T1:47:48Z,460.9248733,0x000400C0
VAL,2016-01-01T1:48:30Z,497.2586874,0x000400C0
VAL,2016-01-01T1:49:12Z,491.1484859,0x000400C0
VAL,2016-01-01T1:49:54Z,443.1158113,0x000400C0
VAL,2016-01-01T1:50:36Z,357.2605408,0x000400C0
VAL,2016-01-01T1:51:18Z,240.9109374,0x000400C0
VAL,2016-01-01T1:52:00Z,103.9981385,0x000400C0
VAL,2016-01-01T1:52:42Z,-41.79152611,0x000400C0
VAL,2016-01-01T1:53:24Z,-184.014033,0x000400C0
VAL,2016-01-01T1:54:06Z,-310.5298369,0x000400C0
VAL,2016-01-01T1:54:48Z,-410.5400542,0x000400C0
VAL,2016-01-01T1:55:30Z,-475.5082121,0x000400C0
VAL,2016-01-01T1:56:12Z,-499.8888881,0x000400C0
VAL,2016-01-01T1:56:54Z,-481.6010452,0x000400C0
VAL,2016-01-01T1:57:36Z,-422.2056605,0x000400C0
VAL,2016-01-01T1:58:18Z,-326.7724869,0x000400C0
VAL,2016-01-01T1:59:00Z,-203.4473189,0x000400C0
VAL,2016-01-01T1:59:42Z,-62.75670028,0x000400C0
VAL,2016-01-01T2:00:24Z,83.3819372,0x000400C0
VAL,2016-01-01T2:01:06Z,222.3115036,0x000400C0
VAL,2016-01-01T2:01:48Z,342.2654479,0x000400C0
VAL,2016-01-01T2:02:30Z,433.0049806,0x000400C0
VAL,2016-01-01T2:03:12Z,486.7849375,0x000400C0
VAL,2016-01-01T2:03:54Z,499.0148763,0x000400C0
VAL,2016-01-01T2:04:36Z,468.6508982,0x000400C0
VAL,2016-01-01T2:05:18Z,398.2847513,0x000400C0
VAL,2016-01-01T2:06:00Z,293.9226087,0x000400C0
VAL,2016-01-01T2:06:42Z,164.4724061,0x000400C0
VAL,2016-01-01T2:07:24Z,20.98349579,0x000400C0
VAL,2016-01-01T2:08:06Z,-124.2964819,0x000400C0
VAL,2016-01-01T2:08:48Z,-258.9670083,0x000400C0
VAL,2016-01-01T2:09:30Z,-371.5331452,0x000400C0
VAL,2016-01-01T2:10:12Z,-452.3866967,0x000400C0
VAL,2016-01-01T2:10:54Z,-494.6263265,0x000400C0
VAL,2016-01-01T2:11:36Z,-494.6466286,0x000400C0
VAL,2016-01-01T2:12:18Z,-452.44587,0x000400C0
VAL,2016-01-01T2:13:00Z,-371.626139,0x000400C0
VAL,2016-01-01T2:13:42Z,-259.085885,0x000400C0
VAL,2016-01-01T2:14:24Z,-124.4310946,0x000400C0
VAL,2016-01-01T2:15:06Z,20.93720972,0x000400C0
VAL,2016-01-01T2:15:48Z,164.4286567,0x000400C0
VAL,2016-01-01T2:16:30Z,293.8851303,0x000400C0
VAL,2016-01-01T2:17:12Z,398.2567429,0x000400C0
VAL,2016-01-01T2:17:54Z,468.6347505,0x000400C0
VAL,2016-01-01T2:18:36Z,499.0119675,0x000400C0
VAL,2016-01-01T2:19:18Z,486.7955159,0x000400C0
VAL,2016-01-01T2:20:00Z,433.0281433,0x000400C0
VAL,2016-01-01T2:20:42Z,342.2992179,0x000400C0
VAL,2016-01-01T2:21:24Z,222.3529984,0x000400C0
VAL,2016-01-01T2:22:06Z,83.42761491,0x000400C0
VAL,2016-01-01T2:22:48Z,-62.61881654,0x000400C0
VAL,2016-01-01T2:23:30Z,-203.3203559,0x000400C0
VAL,2016-01-01T2:24:12Z,-326.6672817,0x000400C0
VAL,2016-01-01T2:24:54Z,-422.1311931,0x000400C0
VAL,2016-01-01T2:25:36Z,-481.5636717,0x000400C0
VAL,2016-01-01T2:26:18Z,-499.8917986,0x000400C0
VAL,2016-01-01T2:27:00Z,-475.5511581,0x000400C0
VAL,2016-01-01T2:27:42Z,-410.6193701,0x000400C0
VAL,2016-01-01T2:28:24Z,-310.6387526,0x000400C0
VAL,2016-01-01T2:29:06Z,-184.1432519,0x000400C0
VAL,2016-01-01T2:29:48Z,-41.93001856,0x000400C0
VAL,2016-01-01T2:30:30Z,103.9528244,0x000400C0
VAL,2016-01-01T2:31:12Z,240.8703416,0x000400C0
VAL,2016-01-01T2:31:54Z,357.2281284,0x000400C0
VAL,2016-01-01T2:32:36Z,443.0943489,0x000400C0
VAL,2016-01-01T2:33:18Z,491.1398054,0x000400C0
VAL,2016-01-01T2:34:00Z,497.2635297,0x000400C0
VAL,2016-01-01T2:34:42Z,460.9428252,0x000400C0
VAL,2016-01-01T2:35:24Z,385.277882,0x000400C0
VAL,2016-01-01T2:36:06Z,276.7271576,0x000400C0
VAL,2016-01-01T2:36:48Z,144.5561082,0x000400C0
VAL,2016-01-01T2:37:30Z,0.046326795,0x000400C0
VAL,2016-01-01T2:38:12Z,-144.4674089,0x000400C0
VAL,2016-01-01T2:38:54Z,-276.6499836,0x000400C0
VAL,2016-01-01T2:39:36Z,-385.2188205,0x000400C0
VAL,2016-01-01T2:40:18Z,-460.9069175,0x000400C0
VAL,2016-01-01T2:41:00Z,-497.2538408,0x000400C0
VAL,2016-01-01T2:41:42Z,-491.1571622,0x000400C0
VAL,2016-01-01T2:42:24Z,-443.1372699,0x000400C0
VAL,2016-01-01T2:43:06Z,-357.2929501,0x000400C0
VAL,2016-01-01T2:43:48Z,-240.9515311,0x000400C0
VAL,2016-01-01T2:44:30Z,-104.0434517,0x000400C0
VAL,2016-01-01T2:45:12Z,41.83769062,0x000400C0
VAL,2016-01-01T2:45:54Z,184.0571075,0x000400C0
VAL,2016-01-01T2:46:36Z,310.5661448,0x000400C0
VAL,2016-01-01T2:47:18Z,410.5664963,0x000400C0
VAL,2016-01-01T2:48:00Z,475.5225315,0x000400C0
VAL,2016-01-01T2:48:42Z,499.8898626,0x000400C0
VAL,2016-01-01T2:49:24Z,481.5885915,0x000400C0
VAL,2016-01-01T2:50:06Z,422.1808416,0x000400C0
VAL,2016-01-01T2:50:48Z,326.7374213,0x000400C0
VAL,2016-01-01T2:51:30Z,203.4049996,0x000400C0
VAL,2016-01-01T2:52:12Z,62.71073957,0x000400C0
VAL,2016-01-01T2:52:54Z,-83.33625876,0x000400C0
VAL,2016-01-01T2:53:36Z,-222.2700069,0x000400C0
VAL,2016-01-01T2:54:18Z,-342.2316749,0x000400C0
VAL,2016-01-01T2:55:00Z,-432.9818141,0x000400C0
VAL,2016-01-01T2:55:42Z,-486.7743548,0x000400C0
VAL,2016-01-01T2:56:24Z,-499.0177808,0x000400C0
VAL,2016-01-01T2:57:06Z,-468.667042,0x000400C0
VAL,2016-01-01T2:57:48Z,-398.3127563,0x000400C0
VAL,2016-01-01T2:58:30Z,-293.9600846,0x000400C0
VAL,2016-01-01T2:59:12Z,-164.516154,0x000400C0
VAL,2016-01-01T2:59:54Z,-21.02978168,0x000400C0
VAL,2016-01-01T3:00:36Z,124.3413539,0x000400C0
VAL,2016-01-01T3:01:18Z,259.0066361,0x000400C0
VAL,2016-01-01T3:02:00Z,371.5641463,0x000400C0
VAL,2016-01-01T3:02:42Z,452.406425,0x000400C0
VAL,2016-01-01T3:03:24Z,494.6330981,0x000400C0
VAL,2016-01-01T3:04:06Z,494.6398654,0x000400C0
VAL,2016-01-01T3:04:48Z,452.4261494,0x000400C0
VAL,2016-01-01T3:05:30Z,371.5951442,0x000400C0
VAL,2016-01-01T3:06:12Z,259.0462617,0x000400C0
VAL,2016-01-01T3:06:54Z,124.3862248,0x000400C0
VAL,2016-01-01T3:07:36Z,-20.89092347,0x000400C0
VAL,2016-01-01T3:08:18Z,-164.3849059,0x000400C0
VAL,2016-01-01T3:09:00Z,-293.8476493,0x000400C0
VAL,2016-01-01T3:09:42Z,-398.228731,0x000400C0
VAL,2016-01-01T3:10:24Z,-468.6185987,0x000400C0
VAL,2016-01-01T3:11:06Z,-499.0090544,0x000400C0
VAL,2016-01-01T3:11:48Z,-486.8060902,0x000400C0
VAL,2016-01-01T3:12:30Z,-433.0513024,0x000400C0
VAL,2016-01-01T3:13:12Z,-342.332985,0x000400C0
